"","gene_id","WTn_1_WTn_2_WTn_3_0","WTn_1_WTn_2_WTn_3_1","WTn_1_WTn_2_WTn_3_2","WT6h_1_WT6h_2_WT6h_3_0","WT6h_1_WT6h_2_WT6h_3_1","WT6h_1_WT6h_2_WT6h_3_2","KOn_1_KOn_2_KOn_3_0","KOn_1_KOn_2_KOn_3_1","KOn_1_KOn_2_KOn_3_2","KO6h_1_KO6h_2_KO6h_3_0","KO6h_1_KO6h_2_KO6h_3_1","KO6h_1_KO6h_2_KO6h_3_2","gene_short_name"
"19553","XLOC_019553",0.260827,0.130691,0.188496,0.244988,0.321621,0.321113,0.175764,0.154152,0.250143,0.271583,0.198284,0.201847,"Aplp1"
"19554","XLOC_019554",0,0,0,0,0,0,0,0,0,0,0,0,"Kirrel2"
"19555","XLOC_019555",0,0,0,0,0,0,0,0,0,0,0,0,"Nphs1as"
"19556","XLOC_019556",0.0283915,0.0753402,0.0246466,0.0160068,0,0,0.038149,0.0498967,0.0181338,0.0325879,0,0,"Arhgap33"
"19557","XLOC_019557",0.765913,0.606761,0.602418,0.115696,0,0.0817856,0.889825,0.681917,0.528141,0.0287842,0.148625,0.0587809,"BC053749"
"19558","XLOC_019558",5.74753,6.11361,5.14048,4.18616,5.11128,4.65914,5.85548,5.4907,6.11689,4.57726,3.8183,3.92614,"Lin37"
"19559","XLOC_019559",85.7404,84.0152,77.9581,103.69,99.2769,96.1474,93.844,86.465,101.559,114.203,108.94,112.14,"Psenen"
"19560","XLOC_019560",4.13579,3.89802,3.90451,5.00651,4.73293,4.76596,3.77828,3.25746,3.9232,3.82789,3.98804,4.33828,"Wbp7"
"19561","XLOC_019561",0.0478652,0.0271391,0.0623623,0.576707,0.432428,0.844669,0.0570478,0,0.02137,0.627405,0.602035,0.693328,"Zbtb32"
"19562","XLOC_019562",0.0892493,0.0509435,0.0766241,0.201886,0.151881,0.218454,0.070828,0,0.0777566,0.137148,0.0717817,0,"Upk1a"
"19563","XLOC_019563",188.731,194.353,195.783,208.841,221.11,244.655,197.495,234.809,230.88,225.652,230.556,250.831,"Cox6b1"
"19564","XLOC_019564",0,0,0,0,0,0,0.0360378,0,0,0.1585,0,0.0826173,"Etv2"
"19565","XLOC_019565",19.5773,21.0282,21.6636,30.7901,31.6294,30.0127,19.4141,20.8963,20.1551,28.8652,26.746,26.6005,"Haus5,Rbm42"
"19566","XLOC_019566",0,0,0,0,0,0,0,0,0,0,0,0,"4930479M11Rik"
"19567","XLOC_019567",31.2399,31.0617,30.8088,16.2882,22.0031,21.8795,28.2338,29.8976,27.264,19.9638,20.2335,20.2312,"Tmem147"
"19568","XLOC_019568",0,0.0453474,0.0339933,0,0,0,0.0311578,0.0610578,4.61523e-147,0,0,0,"Gapdhs"
"19569","XLOC_019569",0.062659,0.0527395,0.0615764,0,0,0,0.0188204,0.0351342,0,0,0,0,"Ffar2"
"19570","XLOC_019570",0,0,0,0.0495903,0,0,0,0,0,0,0.0530027,0,"Ffar3"
"19571","XLOC_019571",0,0,0,0,0,0,0,0,0,0,0,0,"Ffar1"
"19572","XLOC_019572",1.89576,1.77906,1.94829,0.819887,0.626615,0.88309,1.8185,2.34611,2.01323,0.965678,0.650098,0.922821,"Cd22"
"19573","XLOC_019573",0.225113,0.364654,0.222823,0.270437,0.358028,0.527746,0.204428,0.347262,0.254295,0.401603,0.489371,0.269326,"Mag"
"19574","XLOC_019574",0,0,0,0,0,0,0,0,0,0,0,0,"Hamp2"
"19575","XLOC_019575",0,0,0,0,0.29762,0.274948,0,0,0.185474,0.29626,0,0.861542,"Hamp"
"19576","XLOC_019576",27.2096,25.4534,25.1262,8.9326,8.27102,8.54491,29.6983,26.4272,30.3229,8.64159,8.88058,9.3378,"Usf2"
"19577","XLOC_019577",0.544549,0.381297,0.367196,0.0654444,0.0720177,0.194599,0.677114,0.575685,0.64017,0.0764689,0.186274,0.154105,"Lsr"
"19578","XLOC_019578",202.63,201.532,178.381,194.037,176.199,177.081,241.364,257.59,261.932,214.133,211.6,192.398,"Fxyd5"
"19579","XLOC_019579",0.0733963,0.166204,0.126432,0,0,0.114294,0.117346,0.0559884,0.202184,0.121159,0,0.12569,"Fxyd7"
"19580","XLOC_019580",0,0,0,0,0,0,0,0,0,0,0,0,"Fxyd1"
"19581","XLOC_019581",0,0,0,0,0,0,0.166511,0,0,0,0,0,"Fxyd3"
"19582","XLOC_019582",0.38155,0.785391,0.661582,0.137232,0.209623,0.185995,0.516323,0.466072,0.479262,0.280399,0.289682,0.253328,"Hpn"
"19583","XLOC_019583",3.37563,5.06701,4.27197,3.20999,3.0233,2.94879,3.70578,4.01811,5.49334,3.79563,4.65081,3.98116,"Scn1b"
"19584","XLOC_019584",7.37755,7.3353,7.40769,51.9035,42.498,42.858,8.85607,8.13518,8.70946,44.9262,43.8948,41.7697,"Gramd1a"
"19585","XLOC_019585",0,0,0,0,0,0,0,0,0,0,0,0,"Abph"
"19586","XLOC_019586",0,0,0,0,0,0,0,0,0,0,0,0,"Gm4684"
"19587","XLOC_019587",0,0,0,0,0,0,0,0,0,0,0,0,"Gm5894"
"19588","XLOC_019588",0,0,0,0,0,0,0,0,0,0,0,0,"Abpd"
"19589","XLOC_019589",0,0,0,0,0,0,0,0,0,0.211525,0,0,"Scgb2b1-ps"
"19590","XLOC_019590",0,0,0,0,0,0,0,0,0,0,0,0,"Abpz"
"19591","XLOC_019591",0,0,0,0,0,0,0,0,0,0,0,0,"Abpg"
"19592","XLOC_019592",0,0,0,0,0,0,0,0,0,0,0,0,"Abpb"
"19593","XLOC_019593",1.66259,1.20493,1.55834,0.492633,0.784006,0.714828,1.78495,1.99313,1.92826,1.10778,1.14867,0.735758,"Wtip"
"19594","XLOC_019594",19.544,17.768,19.3842,19.4446,19.7825,19.8179,18.8578,18.3705,16.9628,17.4232,16.6374,16.5104,"Uba2"
"19595","XLOC_019595",8.44638,8.6975,8.72011,7.14216,6.12436,7.44764,8.51009,9.82521,7.71909,5.46426,6.4475,6.10306,"Pdcd2l"
"19596","XLOC_019596",79.8763,73.6784,75.6891,37.6159,38.1977,45.6162,82.1744,78.8518,81.3529,34.7085,34.4319,32.5104,"Gpi1"
"19597","XLOC_019597",6.87266,6.74635,6.77437,13.8438,12.8748,11.0084,5.77003,6.0392,5.7624,11.5295,11.5457,11.3804,"4931406P16Rik"
"19598","XLOC_019598",29.0042,29.6115,29.1221,74.9739,71.5333,68.4314,29.8573,28.1566,28.746,71.3903,69.07,68.4719,"Lsm14a"
"19599","XLOC_019599",0.0184779,0,0,0,0,0,0,0,0,0,0,0,"Kctd15"
"19600","XLOC_019600",0,0,0,0,0,0,0,0.0132612,0,0,0,0,"Chst8"
"19601","XLOC_019601",16.5143,13.4672,14.4062,4.00354,4.25378,3.53695,15.4402,11.5719,12.779,4.00638,3.32871,3.76664,"Cebpg"
"19602","XLOC_019602",0,0.011257,0,0,0,0,0.0164362,0,0.0206999,0.019473,0,0,"Lrp3"
"19603","XLOC_019603",2.21046,2.43603,2.20405,2.46952,2.07566,2.48213,2.04746,2.13217,2.40226,2.36008,2.25588,2.17596,"Gpatch1"
"19604","XLOC_019604",1.6879,2.45742,2.15697,2.35872,3.02999,1.93782,2.09898,2.14514,2.1962,1.50258,2.25148,1.58709,"C230052I12Rik"
"19605","XLOC_019605",0,0,0.0630559,0,0,0,0,0,0,0.0487784,0,0,"Tdrd12"
"19606","XLOC_019606",7.36768,7.70055,7.04475,11.5805,11.6522,10.5875,7.427,8.83532,7.75341,11.5726,14.2888,12.732,"Nudt19"
"19607","XLOC_019607",0,0.0180781,0,0,0,0,0,0,0.0399632,0.0112003,0,0,"Rgs9bp"
"19608","XLOC_019608",19.3233,22.7239,21.596,24.9437,27.0105,24.3044,18.6827,20.6361,21.5409,22.6828,21.8244,24.129,"Pdcd5"
"19609","XLOC_019609",0.051475,0.0778341,0.110585,0,0.0132564,0.0279182,0.0610125,0.0903744,0.0497417,0.0493454,0.0387744,0.0278281,"Dpy19l3"
"19610","XLOC_019610",0.042807,0.0400196,0.0122472,0.00932808,0.0100819,0,0.00559743,0.0106773,0.0175991,0,0.00988901,0,"Zfp507"
"19611","XLOC_019611",0,0,0,0.0275357,0.0594715,0.0127373,0,0,0,0.0137188,0,0,"Zfp536"
"19612","XLOC_019612",4.42032,4.45538,3.99115,3.57326,3.4929,3.23439,4.56826,4.72635,6.07732,4.47974,4.32303,3.22051,"C80913"
"19613","XLOC_019613",0.321425,0.306099,0.382728,1.39311,1.11044,1.42327,0.372561,0.753802,0.496192,1.52493,1.26924,1.23931,"Ccne1"
"19614","XLOC_019614",0.532002,0.402794,0.331823,0.241632,0,0.190991,0.836147,0.629715,0.76401,0.245824,0.198997,0.154874,"Plekhf1"
"19615","XLOC_019615",7.54746,8.42304,8.64874,14.5286,12.2543,12.3221,8.20432,9.22335,7.31623,13.0434,13.9989,12.5035,"Pop4"
"19616","XLOC_019616",0,0,0,0,0,0,0,0,0,0,0,0,"Gm5591"
"19617","XLOC_019617",0,0,0,0,0,0,0,0,0,0,0,0,"Gm16387"
"19618","XLOC_019618",0,0,0,0,0,0,0,0,0,0,0,0,"Gm16387"
"19619","XLOC_019619",0,0,0,0,0,0,0,0,0,0,0,0,"Gm5114"
"19620","XLOC_019620",0,0,0,0,0,0,0,0,0,0,0,0,"A230077H06Rik"
"19621","XLOC_019621",3.81119,4.96557,4.65258,4.48503,4.21279,3.53086,4.84991,5.2,4.83177,4.85793,4.92034,3.68767,"AI987944"
"19622","XLOC_019622",0,0.0375098,0,0,0,0,0.0760797,0.0239536,0,0,0,0,"Vmn2r57"
"19623","XLOC_019623",0.533883,1.23133,0.845299,0.139088,0.229858,0.102088,1.10608,1.04007,0.968734,0.229959,0.24094,0.334383,"AW146154"
"19624","XLOC_019624",0,0,0,0,0,0,0,0,0,0,0,0,"Vmn2r58"
"19625","XLOC_019625",0,0,0,0,0,0,0,0,0,0,0,0,"Vmn2r59"
"19626","XLOC_019626",0,0,0,0,0,0,0,0,0,0,0,0,"Vmn2r-ps60"
"19627","XLOC_019627",0,0,0,0,0,0,0,0,0,0,0,0,"4933421I07Rik"
"19628","XLOC_019628",0.213132,0.195342,0.180885,0,0,0,0.0929007,0.210944,0.0778602,0.0127413,0,0,"9830147E19Rik"
"19629","XLOC_019629",0.753084,0.932187,1.07305,1.3193,1.24572,0.935813,0.89154,0.931857,1.10851,0.994878,1.12119,1.44545,"Gm5595"
"19630","XLOC_019630",0,0,0,0,0,0,0,0,0,0,0,0,"Vmn2r62"
"19631","XLOC_019631",0,0,0,0,0,0,0,0,0,0,0,0,"Gm2381"
"19632","XLOC_019632",0,0,0,0,0,0,0.0253782,0,0,0,0,0,"Vmn2r63"
"19633","XLOC_019633",7.04061,6.46052,5.9403,6.00118,5.05837,4.33551,6.23124,6.34447,5.25155,5.0611,4.89243,5.88663,"Zfp715"
"19634","XLOC_019634",0.0338965,0.0765011,0,0.133128,0.0595281,0.105658,0.0539668,0.0127063,0.0142706,0.081693,0.0827234,0.114936,"Iglon5"
"19635","XLOC_019635",0,0,0,0,0,0,0,0.0105132,0.0113143,0,0,0,"4931406B18Rik"
"19636","XLOC_019636",7.01317,3.65467,5.03764,51.7763,53.1456,54.3368,7.73135,6.15603,6.71578,46.7167,45.7756,44.814,"Cd33"
"19637","XLOC_019637",1.18067,6.39364,6.85301,13.5378,15.188,16.9244,1.60717,4.70184,4.03497,17.1762,17.4634,18.6492,"Siglece"
"19638","XLOC_019638",0.315649,0.432966,0.108913,0.599609,0.113473,0.446449,0.358387,0.337619,0.177884,0.203726,0.215031,0.347795,"1700028J19Rik"
"19639","XLOC_019639",0,0,0,0,0,0,0,0,0,0,0,0,"Acpt"
"19640","XLOC_019640",0.0209625,0,0.0181846,0.0318484,0.0357001,0.0329445,0.0504945,0.0309982,0.0198981,0.0331334,0,0,"Clec11a"
"19641","XLOC_019641",0.122702,0.0695376,0.263484,0,0,0,0.100654,0.239274,0.183707,0,0,0,"1700008O03Rik"
"19642","XLOC_019642",19.4126,16.902,17.6896,17.643,18.0045,17.3582,18.5654,18.6587,20.2055,20.6073,18.0084,18.8185,"2310044H10Rik"
"19643","XLOC_019643",0.0183472,0.0103167,0.0399555,0,0,0,0.0289577,0.013894,0.0249152,0,0,0.0267292,"Mybpc2"
"19644","XLOC_019644",0.161186,0.0917154,0.121637,0.152974,0.364876,0.27955,0.0969425,0.130897,0.190537,0.0959756,0.0658208,0.0723264,"Spib"
"19645","XLOC_019645",2.17767,2.73185,2.37424,0.550695,0.559072,0.707139,1.90307,2.73096,1.90118,0.36461,0.316483,0.248609,"Pold1"
"19646","XLOC_019646",26.2391,24.4673,23.6073,44.6568,43.3315,41.3634,25.2651,25.2745,26.6766,38.9029,38.4823,33.9328,"Nr1h2"
"19647","XLOC_019647",0,0,0,0,0,0,0.00731844,0,0.00472885,0,0,0,"Myh14"
"19648","XLOC_019648",0.0955751,0.0804778,0.203672,0.0162383,0.0172218,0.0340474,0.121015,0.163586,0.0848804,0.0331673,0.0171534,0.0175898,"Zfp473"
"19649","XLOC_019649",11.8231,10.7275,9.80566,4.31687,4.08499,4.90176,11.2115,10.0468,10.7761,5.22258,6.05046,5.41276,"Atf5"
"19650","XLOC_019650",14.4527,11.9981,13.0115,2.59542,2.69214,3.04392,14.2178,14.4727,15.7741,3.47089,3.01862,2.8476,"Tbc1d17"
"19651","XLOC_019651",17.8599,16.7061,17.6361,8.98063,8.56611,7.52906,18.9206,17.2985,18.9395,8.65518,9.0418,9.67504,"Ptov1"
"19652","XLOC_019652",9.61339,9.72943,8.88284,5.02627,5.55876,4.49295,10.3355,9.85982,10.4078,4.53962,4.53105,4.36257,"Med25"
"19653","XLOC_019653",19.0954,18.9092,19.3203,21.472,20.5034,22.048,17.5757,18.3564,18.4188,19.9736,18.9919,20.1711,"Ap2a1"
"19654","XLOC_019654",0.0169609,0.0192159,0.0877572,0.0546971,0,0.0554749,0.0686072,0.141663,0.0496241,0,0.0572162,0,"Cpt1c"
"19655","XLOC_019655",12.5349,12.0662,12.4605,11.4773,10.9814,11.5615,10.5688,11.1158,10.2435,8.86071,9.32003,11.7267,"Prmt1"
"19656","XLOC_019656",3.28451,2.92912,3.27268,1.02627,1.05794,0.974782,2.97306,2.78927,2.88803,0.782988,0.644767,0.489641,"Bcl2l12"
"19657","XLOC_019657",8.75709,8.09791,8.94907,10.3937,10.8094,9.46439,8.35325,8.12597,8.55412,9.52333,8.47091,8.31112,"Scaf1"
"19658","XLOC_019658",5.02949,4.71554,5.18683,1.88989,2.05271,1.93175,4.79474,3.77281,4.64431,1.86208,1.80094,1.7343,"Prr12"
"19659","XLOC_019659",7.98475,6.11599,6.76019,8.67894,8.40576,8.46598,7.00443,7.03233,7.13998,8.37511,8.10784,7.22624,"Prrg2"
"19660","XLOC_019660",0.19147,0.189571,0.188045,0,0.0454127,0.075648,0.406733,0.128205,0.492885,0.0415064,0,0.0423507,"Rcn3"
"19661","XLOC_019661",59.3468,46.0774,49.0762,23.3163,24.755,27.3298,78.443,61.6725,63.3532,31.2518,32.5524,32.5766,"Fcgrt"
"19662","XLOC_019662",428.491,368.39,377.036,282.83,289.834,322.187,451.861,435.087,483.09,321.556,337.481,349.939,"Rps11"
"19663","XLOC_019663",0,0,0,0,0,0,0,0,0,0,0,0,"Snord35b"
"19664","XLOC_019664",214.351,841.966,183.603,122.879,134.098,140.448,223.576,216.519,200.292,139.129,144.423,1982.83,"Mir5121,Rpl13a,Snord33"
"19665","XLOC_019665",0,0,0,0,0,0,0,0,0,0,0,0,"Snord35a"
"19666","XLOC_019666",0,0,0,0,0,0,0,0,0,0,0,0,"Snord34"
"19667","XLOC_019667",698.387,0,0,0,0,0,0,0,0,0,0,0,"Snord32a"
"19668","XLOC_019668",3.03947,6.14931,2.44305,5.50911,3.84641,7.60006,6.03319,4.38938,4.12225,2.38704,1.75661,5.06662,"Flt3l"
"19669","XLOC_019669",9.38244,9.0418,8.47083,4.73067,4.88494,5.63814,9.36451,10.2298,8.74985,5.84705,5.93841,4.7079,"Aldh16a1"
"19670","XLOC_019670",0,0,0,0,0,0,0,0,0,0,0,0,"Gm581"
"19671","XLOC_019671",0,0.0169779,0,0,0,0,0,0,0,0.0237373,0,0,"Ccdc155"
"19672","XLOC_019672",0,0,0,0,0,0.0730338,0.0390124,0,0,0,0,0,"Dkkl1"
